name:ID,type,concepts,synsets,:LABEL
seed triples,entity,[],[],Node
final triples,entity,[],[],Node
We perform a grid search over α and β and observe performance peaks at α = 0.55 and β = 0.67,event,[],[],Node
α,entity,[],[],Node
β,entity,[],[],Node
performance peaks,entity,[],[],Node
α = 0.55,entity,[],[],Node
"Lower α likely introduces noisy, contextually irrelevant triples while higher α appear overly restrictive preventing leveraging sufficient breadth of knowledge",event,[],[],Node
lower α,entity,[],[],Node
noisy triples,entity,[],[],Node
contextually irrelevant triples,entity,[],[],Node
higher α,entity,[],[],Node
overly restrictive,entity,[],[],Node
breadth of knowledge,entity,[],[],Node
A higher optimal β strengthens the importance of cross-document understanding for triple generation which is not possible in LLM-generated KGs,event,[],[],Node
higher optimal β,entity,[],[],Node
cross-document understanding,entity,[],[],Node
triple generation,entity,[],[],Node
"Using α = 0.55 and β = 0.67 we simulate knowledge sparsity by removing 25%, 50%, and 75% of triples from the original seed KG and measure GraphMERT performance",event,[],[],Node
knowledge sparsity,entity,[],[],Node
25% removal,entity,[],[],Node
50% removal,entity,[],[],Node
75% removal,entity,[],[],Node
GraphMERT performance,entity,[],[],Node
Even with 75% of the seed knowledge removed GraphMERT still outperforms the baseline LLM KG by 3.86%,event,[],[],Node
75% seed knowledge removed,entity,[],[],Node
3.86%,entity,[],[],Node
"Ablations include No-span MLM/MNM, No H-GAT, and No dropout to evaluate impact of replacing span masking, switching off graph attention, and switching off dropout on relation embeddings",event,[],[],Node
No-span MLM/MNM,entity,[],[],Node
No H-GAT,entity,[],[],Node
No dropout,entity,[],[],Node
span masking,entity,[],[],Node
graph attention,entity,[],[],Node
dropout,entity,[],[],Node
In the no H-GAT ablation we observe a large number of irrelevant tokens in top-k predicted tokens with commas and articles primarily predicted in the top 3,event,[],[],Node
no H-GAT ablation,entity,[],[],Node
irrelevant tokens,entity,[],[],Node
top-k predicted tokens,entity,[],[],Node
commas,entity,[],[],Node
articles,entity,[],[],Node
higher factuality and validity of triples,entity,[],[],Node
ontology fidelity,entity,[],[],Node
ontology-aligned relations,entity,[],[],Node
no dropout,entity,[],[],Node
overfitting on the seed KG vocabulary,entity,[],[],Node
less diverse tails,entity,[],[],Node
no-span MLM/MNM objective,entity,[],[],Node
simpler tail completions,entity,[],[],Node
nuance and granularity in completions,entity,[],[],Node
no span-masking variant,entity,[],[],Node
trivially correct triples,entity,[],[],Node
Validit yScore,entity,[],[],Node
no span-masking completions,entity,[],[],Node
poorer coverage and loss of fine-grained details,entity,[],[],Node
disabling H-GAT,entity,[],[],Node
substantial decrease in accuracy,entity,[],[],Node
removing dropout or H-GAT,entity,[],[],Node
acceptance and increases rejections,entity,[],[],Node
ontology violations than LLM KG,entity,[],[],Node
relation directions and categories,entity,[],[],Node
GraphMERT training,entity,[],[],Node
relation vocabulary scope,entity,[],[],Node
occasional incompleteness in triple tails,entity,[],[],Node
KG signal with backbone model knowledge,entity,[],[],Node
relation-aware retrieval and graph-level metrics,entity,[],[],Node
proposed textual chain graphs,entity,[],[],Node
semantic and syntactic information,entity,[],[],Node
encoder-only transformer with graph attention,entity,[],[],Node
neural-KG integration,entity,[],[],Node
a key step toward domain-specific superintelligence,entity,[],[],Node
limitations of GraphMERT,entity,[],[],Node
dependence on seed KG and fixed relation set,entity,[],[],Node
prioritization of frequent entities over rare ones,entity,[],[],Node
planned improvements,entity,[],[],Node
unifying entity spellings and token-level selection,entity,[],[],Node
direct multi-token span prediction in semantic space,entity,[],[],Node
Disabling dropout leads to overfitting on the seed KG vocabulary,event,[],[],Node
there are less diverse tails,event,[],[],Node
Training with a no-span MLM/MNM objective produces simpler tail completions,event,[],[],Node
each individual candidate is not well aligned with the others,event,[],[],Node
The full GraphMERT KG configuration achieves the highest performance,event,[],[],Node
the full model achieves the best results,event,[],[],Node
The variant without span-masking performs slightly worse,event,[],[],Node
Removal of either dropout or H-GAT leads to a substantial decrease in accuracy,event,[],[],Node
their importance for robust performance is underscored,event,[],[],Node
Removing dropout or H-GAT lowers acceptance and increases rejections,event,[],[],Node
the full model FActScore* is the highest,event,[],[],Node
GraphMERT without span-masking reaches the same FActScore* in the 'Context and General truth' case,event,[],[],Node
"GraphMERT without span-masking achieves the best acceptance (69.4% yes, 10.2% no)",event,[],[],Node
the KG obtained from this variant tends to be populated with trivially correct triples,event,[],[],Node
The KG from the no-span-masked variant is populated with trivially correct triples,event,[],[],Node
there is a higher rate of successful tail completion: 188k against 140k with span masking,event,[],[],Node
"Such short, obvious facts pass a validity check",event,[],[],Node
they manifest in a higher ValidityScore,event,[],[],Node
No-span-masked completions lack nuance and granularity provided by span masking,event,[],[],Node
they produce poorer coverage and a loss of fine-grained domain details,event,[],[],Node
This trade-off stresses the importance of evaluating KGs both at the graph and triple levels,event,[],[],Node
simplicity of triples can hide poorer coverage and loss of domain details,event,[],[],Node
We advise employing token-level MLM/MNM,event,[],[],Node
the simplicity of triples from no-span masking is a limitation in some cases,event,[],[],Node
GraphMERT yields higher factuality and validity of triples than LLM-based KG extraction,event,[],[],Node
GraphMERT preserves ontology fidelity better than LLM KGs,event,[],[],Node
GraphMERT generally employs relations correctly and preserves biomedical categories,event,[],[],Node
the GraphMERT KG has far fewer ontology violations and hews closer to UMLS,event,[],[],Node
The GraphMERT KG vocabulary is more conservative,event,[],[],Node
the seed KG's limited scope tends to restate head tokens and mimic tautological triples,event,[],[],Node
We attribute the difference in factuality and validity of triples to the usage of semantic relation embeddings,event,[],[],Node
embeddings move predictions toward ontology-aligned ones,event,[],[],Node
Triple-level error analysis shows GraphMERT may extract incomplete and vague but often domain-appropriate tails,event,[],[],Node
LLMs usually produce diverse tails but frequently misuse or reverse the direction of relations,event,[],[],Node
Our graph-level evaluation may conflate the KG signal with backbone model knowledge under GraphRAG,event,[],[],Node
GraphRAG blends KG information with model knowledge and does not isolate KG contribution,event,[],[],Node
Future work will include graph-level metrics that isolate the contribution of KGs,event,[],[],Node
we address the current conflation caused by GraphRAG,event,[],[],Node
The main limitation of GraphMERT is its reliance on the seed KG,event,[],[],Node
running the framework requires a high-quality seed with 100-1000 examples per relation,event,[],[],Node
"Once training is complete, the relation set is fixed",event,[],[],Node
adding new relations requires retraining,event,[],[],Node
GraphMERT depends on a helper LLM for tail combination,event,[],[],Node
this introduces occasional incompleteness in the extracted triple tails,event,[],[],Node
GraphMERT tends to prioritize frequent entities,event,[],[],Node
it can potentially overlook rare but meaningful entities,event,[],[],Node
We plan to extend GraphMERT to direct multi-token span prediction in the semantic space,event,[],[],Node
this will reduce reliance on the helper LLM for tail token combining,event,[],[],Node
We plan to conduct more rigorous graph-level evaluations,event,[],[],Node
GraphRAG often blends KG information with model knowledge and may not retrieve the most relevant subgraph,event,[],[],Node
seed KG vocabulary,entity,[],[],Node
tail completions,entity,[],[],Node
full GraphMERT KG configuration,entity,[],[],Node
performance,entity,[],[],Node
Table 12,entity,[],[],Node
The variant without span-masking performs only slightly worse than the full model,event,[],[],Node
variant without span-masking,entity,[],[],Node
full model,entity,[],[],Node
The full model FActScore* is the highest,event,[],[],Node
Table 13,entity,[],[],Node
acceptance,entity,[],[],Node
rejections,entity,[],[],Node
GraphMERT without span-masking reaches the same FActScore* in 'Context and General truth' case,event,[],[],Node
GraphMERT without span-masking,entity,[],[],Node
Context and General truth case,entity,[],[],Node
GraphMERT without span-masking achieves the best acceptance,event,[],[],Node
Table 14,entity,[],[],Node
"According to GraphRAG, the KG from the no-span variant remains less informative overall",event,[],[],Node
KG from no-span variant,entity,[],[],Node
informativeness,entity,[],[],Node
The KG obtained from the no-span variant tends to be populated with trivially correct triples,event,[],[],Node
KG obtained from no-span variant,entity,[],[],Node
This leads to a higher rate of successful tail completion: 188k against 140k with span masking,event,[],[],Node
no-span variant,entity,[],[],Node
successful tail completion,entity,[],[],Node
188k,entity,[],[],Node
140k,entity,[],[],Node
"Such short, obvious facts pass a validity check, manifesting in a higher ValidityScore",event,[],[],Node
short obvious facts,entity,[],[],Node
validity check,entity,[],[],Node
Nospan-masked completions lack the nuance and granularity provided by span masking,event,[],[],Node
Nospan-masked completions,entity,[],[],Node
nuance,entity,[],[],Node
granularity,entity,[],[],Node
This simplicity results in poorer coverage and a loss of fine-grained domain details,event,[],[],Node
simplicity of triples,entity,[],[],Node
coverage,entity,[],[],Node
fine-grained domain details,entity,[],[],Node
We advise employing token-level MLM/MNM when the simplicity of triples is not a limitation,event,[],[],Node
token-level MLM/MNM,entity,[],[],Node
triples simplicity,entity,[],[],Node
advice,entity,[],[],Node
GraphMERT users,entity,[],[],Node
Our results show that GraphMERT yields higher factuality and validity of triples than LLM-based KG extraction,event,[],[],Node
validity of triples,entity,[],[],Node
LLM-based KG extraction,entity,[],[],Node
results,entity,[],[],Node
GraphMERT preserves ontology fidelity while outperforming LLM-based KG extraction,event,[],[],Node
We observe a consistent difference between GraphMERT and LLM KGs in relation usage and predicate hygiene,event,[],[],Node
relation usage,entity,[],[],Node
predicate hygiene,entity,[],[],Node
observations,entity,[],[],Node
"GraphMERT generally employs relations correctly, aligns tails with heads, and preserves biomedical categories",event,[],[],Node
heads,entity,[],[],Node
biomedical categories,entity,[],[],Node
syndromes,entity,[],[],Node
complications,entity,[],[],Node
The LLM KG often misuses or reverses the direction of relations and mixes categories in ontology-violating ways,event,[],[],Node
socio-economic categories,entity,[],[],Node
The GraphMERT KG has far fewer ontology violations and hews closer to UMLS,event,[],[],Node
The GraphMERT KG vocabulary is more conservative due to the limited scope of the seed KG's vocabulary,event,[],[],Node
GraphMERT KG vocabulary,entity,[],[],Node
seed KG's vocabulary,entity,[],[],Node
conservativeness,entity,[],[],Node
We attribute the difference in factuality and validity to the usage of semantic relation embeddings,event,[],[],Node
triple-level error analysis,entity,[],[],Node
vague tails,entity,[],[],Node
domain-appropriate tails,entity,[],[],Node
factual relations,entity,[],[],Node
diverse tails,entity,[],[],Node
misuse relations,entity,[],[],Node
reverse direction of relations,entity,[],[],Node
graph-level evaluation,entity,[],[],Node
KG signal,entity,[],[],Node
backbone model knowledge,entity,[],[],Node
Future work will include graph-level metrics that isolate the contribution of KGs as well as relation-aware retrieval,event,[],[],Node
graph-level metrics,entity,[],[],Node
contribution of KGs,entity,[],[],Node
relation-aware retrieval,entity,[],[],Node
main limitation,entity,[],[],Node
reliance,entity,[],[],Node
Running the framework requires a high-quality seed with 100-1000 examples per relation,event,[],[],Node
running the framework,entity,[],[],Node
high-quality seed,entity,[],[],Node
100-1000 examples per relation,entity,[],[],Node
"Once training is complete, the relation set is fixed and adding new relations requires retraining",event,[],[],Node
relation set,entity,[],[],Node
retraining,entity,[],[],Node
GraphMERT depends on a helper LLM for tail combination which introduces occasional incompleteness,event,[],[],Node
tail combination,entity,[],[],Node
incompleteness,entity,[],[],Node
Yunfan Gao et al.,entity,[],[],Node
Retrieval-augmented generation for large language models: A survey,entity,[],[],Node
Artur d'Avila Garcez and Luís C. Lamb,entity,[],[],Node
Neurosymbolic AI: The 3rd wave,entity,[],[],Node
Andrés García-Silva et al.,entity,[],[],Node
Textual entailment for effective triple validation in object prediction,entity,[],[],Node
R. Stuart Geiger et al.,entity,[],[],Node
reporting of human-labeled training data provenance in machine learning papers,entity,[],[],Node
Hatem Ghanem and Carlos Cruz,entity,[],[],Node
Fine-tuning or prompting on LLMs for knowledge graph construction,entity,[],[],Node
Bishwamittra Ghosh et al.,entity,[],[],Node
logical consistency of large language models in fact-checking,entity,[],[],Node
Rajan Gupta et al.,entity,[],[],Node
generative AI approach for automating government report generation,entity,[],[],Node
Lovisa Hagström et al.,entity,[],[],Node
"effect of scaling, retrieval augmentation and form on factual consistency of language models",entity,[],[],Node
Stevan Harnad,entity,[],[],Node
The symbol grounding problem,entity,[],[],Node
Pascal Hitzler et al.,entity,[],[],Node
neuro-symbolic approaches in artificial intelligence,entity,[],[],Node
Marvin Hofer et al.,entity,[],[],Node
construction of knowledge graphs: current state and challenges,entity,[],[],Node
Jiri Hron et al.,entity,[],[],Node
training language models on the knowledge graph and hallucination detectability,entity,[],[],Node
Edward J. Hu et al.,entity,[],[],Node
LoRA: Low-rank adaptation of large language models,entity,[],[],Node
Haoyu Huang et al.,entity,[],[],Node
Can LLMs be good graph judge for knowledge graph construction?,entity,[],[],Node
Lei Huang et al.,entity,[],[],Node
"hallucination in large language models: principles, taxonomy, challenges",entity,[],[],Node
N. Ibrahim et al.,entity,[],[],Node
augmenting knowledge graphs with large language models,entity,[],[],Node
Shadi Iskander et al.,entity,[],[],Node
synthetic data quality for tool-using LLMs,entity,[],[],Node
Mohamed Yahya Jaradeh et al.,entity,[],[],Node
information extraction pipelines for knowledge graphs,entity,[],[],Node
Shaoxiong Ji et al.,entity,[],[],Node
"knowledge graphs: representation, acquisition, and applications",entity,[],[],Node
Jiajie Jin et al.,entity,[],[],Node
BIDER: Bridging knowledge inconsistency for retrieval-augmented LLMs,entity,[],[],Node
Mandar Joshi et al.,entity,[],[],Node
SpanBERT: improving pre-training by representing and predicting spans,entity,[],[],Node
Tal Kadosh et al.,entity,[],[],Node
MonoCoder: domain-specific code language model for HPC codes and tasks,entity,[],[],Node
Jared Kaplan et al.,entity,[],[],Node
scaling laws for neural language models,entity,[],[],Node
Muhammad Khalifa et al.,entity,[],[],Node
source-aware training for knowledge attribution in language models,entity,[],[],Node
Yubin Kim et al.,entity,[],[],Node
medical hallucinations in foundation models and their impact on healthcare,entity,[],[],Node
Alex Krizhevsky et al.,entity,[],[],Node
ImageNet classification with deep convolutional neural networks,entity,[],[],Node
"Yann LeCun, Yoshua Bengio, and Geoffrey Hinton",entity,[],[],Node
deep learning,entity,[],[],Node
Junyi Li et al.,entity,[],[],Node
factuality hallucination in large language models,entity,[],[],Node
Linhao Luo et al.,entity,[],[],Node
faithful and interpretable large language model reasoning on graphs,entity,[],[],Node
Andreas Madsen et al.,entity,[],[],Node
faithfulness of self-explanations from large language models,entity,[],[],Node
John McCarthy,entity,[],[],Node
Circumscription as a form of non-monotonic reasoning,entity,[],[],Node
Dhruv Mehrotra and Tim Marchman,entity,[],[],Node
critical investigation of data scraping and hallucinations in Perplexity (WIRED),entity,[],[],Node
Sewon Min et al.,entity,[],[],Node
FActScore: fine-grained atomic evaluation of factual precision,entity,[],[],Node
Prakamya Mishra et al.,entity,[],[],Node
SYNFAC-EDIT: synthetic imitation edit feedback for factual alignment in clinical summarization,entity,[],[],Node
Seyed Mahed Mousavi et al.,entity,[],[],Node
DyKnow: dynamically verifying time-sensitive factual knowledge in LLMs,entity,[],[],Node
Reiichiro Nakano et al.,entity,[],[],Node
WebGPT: browser-assisted question-answering with human feedback,entity,[],[],Node
Deepak Nathani et al.,entity,[],[],Node
attention-based embeddings for relation prediction in knowledge graphs,entity,[],[],Node
Thuat Nguyen et al.,entity,[],[],Node
CulturaX: cleaned multilingual dataset for LLMs in 167 languages,entity,[],[],Node
Jeff Z. Pan et al.,entity,[],[],Node
opportunities and challenges at the intersection of large language models and knowledge graphs,entity,[],[],Node
Chuang Liu et al.,entity,[],[],Node
Gradformer: graph transformer with exponential decay,entity,[],[],Node
Y. Liu et al.,entity,[],[],Node
RoBERTa: a robustly optimized BERT pretraining approach,entity,[],[],Node
Yang Liu et al.,entity,[],[],Node
datasets for large language models,entity,[],[],Node
Yushan Liu et al.,entity,[],[],Node
neural multi-hop reasoning with logical rules on biomedical knowledge graphs,entity,[],[],Node
Xinyu Lu et al.,entity,[],[],Node
MRE: translational knowledge graph completion model based on multiple relation embedding,entity,[],[],Node
Gary Marcus,entity,[],[],Node
deep learning in a critical appraisal,entity,[],[],Node
John Haugeland published Artificial Intelligence: The Very Idea in 1985,event,[],[],Node
Stevan Harnad published The symbol grounding problem in 1990,event,[],[],Node
Robert K. Lindsay and colleagues published DENDRAL: A case study of the first expert system for scientific hypothesis formation in 1993,event,[],[],Node
"Alex Krizhevsky, Ilya Sutskever, and Geoffrey Hinton published Imagenet classification with deep convolutional neural networks in 2012",event,[],[],Node
"Yann LeCun, Yoshua Bengio, and Geoffrey Hinton published Deep learning in Nature in 2015",event,[],[],Node
Gary Marcus published Deep learning: A critical appraisal in 2018,event,[],[],Node
Y. Liu and colleagues published RoBERTa: A robustly optimized BERT pretraining approach in 2019,event,[],[],Node
Jared Kaplan and colleagues published Scaling laws for neural language models in 2020,event,[],[],Node
Multiple surveys and empirical studies on LLMs and knowledge graphs were published in 2024,event,[],[],Node
Jiri Hron and colleagues published Training language models on the knowledge graph: Insights on hallucinations and their detectability in 2024,event,[],[],Node
Jiajie Jin and colleagues published BIDER: Bridging knowledge inconsistency for efficient retrieval-augmented LLMs via key supporting evidence in August 2024,event,[],[],Node
Graham Neubig published Better synthetic data by retrieving and transforming existing datasets in August 2024,event,[],[],Node
Many foundational and methodological works from 2012–2020 existed before the wave of 2024–2025 surveys and empirical evaluations,event,[],[],Node
"A broad set of surveys and empirical papers on hallucination, synthetic data, retrieval augmentation, and knowledge graphs were published in 2024 and 2025",event,[],[],Node
Several 2024 publications appeared in conference findings and proceedings,event,[],[],Node
Multiple 2024 arXiv surveys and preprints on LLMs and knowledge graphs were released in 2024,event,[],[],Node
"Raham Neubig. Better synthetic data by retrieving and transforming existing datasets, August 2024.",event,[],[],Node
Raham Neubig,entity,[],[],Node
In Findings of the Association for Computational Linguistics: ACL 2024.,event,[],[],Node
Findings of the Association for Computational Linguistics,entity,[],[],Node
ACL 2024,entity,[],[],Node
"Yunfan Gao, Yun Xiong, Xinyu Gao, Kangxiang Jia, Jinliu Pan, Yuxi Bi, Yi Dai, Jiawei Sun, Meng Wang, and Haofen Wang. Retrieval-augmented generation for large language models: A survey, 2024.",event,[],[],Node
Yunfan Gao,entity,[],[],Node
Yun Xiong,entity,[],[],Node
Xinyu Gao,entity,[],[],Node
Kangxiang Jia,entity,[],[],Node
Jinliu Pan,entity,[],[],Node
Yuxi Bi,entity,[],[],Node
Yi Dai,entity,[],[],Node
Jiawei Sun,entity,[],[],Node
Meng Wang,entity,[],[],Node
Haofen Wang,entity,[],[],Node
arXiv:2312.10997 [cs.CL].,event,[],[],Node
arXiv:2312.10997,entity,[],[],Node
cs.CL,entity,[],[],Node
Artur d'Avila Garcez and Luís C. Lamb. Neurosymbolic AI: The 3rd wave.,event,[],[],Node
Artur d'Avila Garcez,entity,[],[],Node
Luís C. Lamb,entity,[],[],Node
"Artificial Intelligence Review, 56(11):12387-12406, March 2023.",event,[],[],Node
Artificial Intelligence Review,entity,[],[],Node
"Andrés García-Silva, Cristian Berrío, and Jose Manuel Gómez-Pérez. Textual entailment for effective triple validation in object prediction, 2023.",event,[],[],Node
Andrés García-Silva,entity,[],[],Node
Cristian Berrío,entity,[],[],Node
Jose Manuel Gómez-Pérez,entity,[],[],Node
In The Semantic Web - ISWC 2023.,event,[],[],Node
The Semantic Web,entity,[],[],Node
ISWC 2023,entity,[],[],Node
"R. Stuart Geiger, Kevin Yu, Yanlai Yang, Mindy Dai, Jie Qiu, Rebekah Tang, and Jenny Huang. Garbage in, garbage out? Do machine learning application papers in social computing report where human-labeled training data comes from?, 2020.",event,[],[],Node
R. Stuart Geiger,entity,[],[],Node
Kevin Yu,entity,[],[],Node
Yanlai Yang,entity,[],[],Node
Mindy Dai,entity,[],[],Node
Jie Qiu,entity,[],[],Node
Rebekah Tang,entity,[],[],Node
Jenny Huang,entity,[],[],Node
"In Proceedings of the Conference on Fairness, Accountability, and Transparency.",event,[],[],Node
"Proceedings of the Conference on Fairness, Accountability, and Transparency",entity,[],[],Node
Hatem Ghanem and Carlos Cruz. Fine-tuning or prompting on LLMs: Evaluating knowledge graph construction task.,event,[],[],Node
Hatem Ghanem,entity,[],[],Node
Carlos Cruz,entity,[],[],Node
"Frontiers in Big Data, 8:1505877, June 2025.",event,[],[],Node
Frontiers in Big Data,entity,[],[],Node
"Bishwamittra Ghosh, Sarah Hasan, Naheed Anjum Arafat, and Arijit Khan. Logical consistency of large language models in fact-checking, 2025.",event,[],[],Node
Bishwamittra Ghosh,entity,[],[],Node
Sarah Hasan,entity,[],[],Node
Naheed Anjum Arafat,entity,[],[],Node
Arijit Khan,entity,[],[],Node
In Proceedings of the Thirteenth International Conference on Learning Representations.,event,[],[],Node
Proceedings of the Thirteenth International Conference on Learning Representations,entity,[],[],Node
"Rajan Gupta, Gaurav Pandey, and Saibal Kumar Pal. Automating government report generation: A generative AI approach for efficient data extraction, analysis, and visualization.",event,[],[],Node
Rajan Gupta,entity,[],[],Node
Gaurav Pandey,entity,[],[],Node
Saibal Kumar Pal,entity,[],[],Node
"Digital Government: Research and Practice, 6(1), February 2025.",event,[],[],Node
Digital Government: Research and Practice,entity,[],[],Node
"Lovisa Hagström, Denitsa Saynova, Tobias Norlund, Moa Johansson, and Richard Johansson. The effect of scaling, retrieval augmentation and form on the factual consistency of language models, December 2023.",event,[],[],Node
Lovisa Hagström,entity,[],[],Node
Denitsa Saynova,entity,[],[],Node
Tobias Norlund,entity,[],[],Node
Moa Johansson,entity,[],[],Node
Richard Johansson,entity,[],[],Node
In Proceedings of the Conference on Empirical Methods in Natural Language Processing.,event,[],[],Node
Proceedings of the Conference on Empirical Methods in Natural Language Processing,entity,[],[],Node
Stevan Harnad. The symbol grounding problem.,event,[],[],Node
"Physica D: Nonlinear Phenomena, 42(1):335-346, 1990.",event,[],[],Node
Physica D: Nonlinear Phenomena,entity,[],[],Node
John Haugeland. Artificial Intelligence: The Very Idea.,event,[],[],Node
John Haugeland,entity,[],[],Node
"Dan Hendrycks and Kevin Gimpel. Gaussian error linear units (GELUs), 2023.",event,[],[],Node
Dan Hendrycks,entity,[],[],Node
Kevin Gimpel,entity,[],[],Node
arXiv:1606.08415 [cs.LG].,event,[],[],Node
arXiv:1606.08415,entity,[],[],Node
cs.LG,entity,[],[],Node
"Pascal Hitzler, Aaron Eberhart, Monireh Ebrahimi, Md Kamruzzaman Sarker, and Lu Zhou. Neuro-symbolic approaches in artificial intelligence.",event,[],[],Node
Pascal Hitzler,entity,[],[],Node
Aaron Eberhart,entity,[],[],Node
Monireh Ebrahimi,entity,[],[],Node
Md Kamruzzaman Sarker,entity,[],[],Node
Lu Zhou,entity,[],[],Node
"National Science Review, 9(6):nwac035, 2022.",event,[],[],Node
National Science Review,entity,[],[],Node
"Marvin Hofer, Daniel Obraczka, Alieh Saeedi, Hanna Köpcke, and Erhard Rahm. Construction of knowledge graphs: Current state and challenges.",event,[],[],Node
Marvin Hofer,entity,[],[],Node
Daniel Obraczka,entity,[],[],Node
Alieh Saeedi,entity,[],[],Node
Hanna Köpcke,entity,[],[],Node
Erhard Rahm,entity,[],[],Node
"Information, 15(8), 2024.",event,[],[],Node
Information,entity,[],[],Node
"Jiri Hron, Laura A. Culp, Gamaleldin Fathy Elsayed, Rosanne Liu, Jasper Snoek, Simon Kornblith, Alex Rizkowsky, Isabelle Simpson, Jascha Sohl-Dickstein, Noah Fiedel, Aaron T. Parisi, Alexander A. Alemi, Azade Nova, Ben Adlam, Bernd Bohnet, Gaurav Mishra, Hanie Sedghi, Izzeddin Gur, Jaehoon Lee, John D. Co-Reyes, Kathleen Kenealy, Kelvin Xu, Kevin Swersky, Igor Mordatch, Lechao Xiao, Maxwell Bileschi, Peter J. Liu, Roman Novak, Sharad Vikram, Tris Warkentin, and Jeffrey Pennington. Training language models on the knowledge graph: Insights on hallucinations and their detectability, 2024.",event,[],[],Node
Jiri Hron,entity,[],[],Node
Laura A. Culp,entity,[],[],Node
Gamaleldin Fathy Elsayed,entity,[],[],Node
Rosanne Liu,entity,[],[],Node
Jasper Snoek,entity,[],[],Node
Simon Kornblith,entity,[],[],Node
Alex Rizkowsky,entity,[],[],Node
Isabelle Simpson,entity,[],[],Node
Jascha Sohl-Dickstein,entity,[],[],Node
Noah Fiedel,entity,[],[],Node
Aaron T. Parisi,entity,[],[],Node
Alexander A. Alemi,entity,[],[],Node
Azade Nova,entity,[],[],Node
Ben Adlam,entity,[],[],Node
Bernd Bohnet,entity,[],[],Node
Gaurav Mishra,entity,[],[],Node
Hanie Sedghi,entity,[],[],Node
Izzeddin Gur,entity,[],[],Node
Jaehoon Lee,entity,[],[],Node
John D. Co-Reyes,entity,[],[],Node
Kathleen Kenealy,entity,[],[],Node
Kelvin Xu,entity,[],[],Node
Kevin Swersky,entity,[],[],Node
Igor Mordatch,entity,[],[],Node
Lechao Xiao,entity,[],[],Node
Maxwell Bileschi,entity,[],[],Node
Peter J. Liu,entity,[],[],Node
Roman Novak,entity,[],[],Node
Sharad Vikram,entity,[],[],Node
Tris Warkentin,entity,[],[],Node
Jeffrey Pennington,entity,[],[],Node
"Mayana Pereira, Sikha Pentyala, Anderson Nascimento, Rafael T. de Sousa Jr., Martine De Cock",entity,[],[],Node
Secure multiparty computation for synthetic data generation from distributed data,entity,[],[],Node
"Fabio Petroni, Tim Rockt&auml,schel, Sebastian Riedel, Patrick Lewis, Anton Bakhtin, Yuxiang Wu, Alexander Miller",entity,[],[],Node
Language models can function as knowledge bases,entity,[],[],Node
"Ori Ram, Yoav Levine, Itay Dalmedigos, Dor Muhlgay, Amnon Shashua, Kevin Leyton-Brown, Yoav Shoham",entity,[],[],Node
In-context retrieval-augmented language models,entity,[],[],Node
"Qiang Rao, Tiejun Wang",entity,[],[],Node
Semantic enhancement based knowledge graph completion for graph convolutional neural networks,entity,[],[],Node
"Rohan Rao, Benika Hall, Sunil Patel, Christopher Brissette, Gordana Neskovic",entity,[],[],Node
"Insights, techniques, and evaluation for LLM-driven knowledge graphs",entity,[],[],Node
Cynthia Rudin,entity,[],[],Node
using interpretable models instead of explaining black box machine learning models for high stakes decisions,entity,[],[],Node
"Bhaskarjit Sarmah, Benika Hall, Rohan Rao, Sunil Patel, Stefano Pasquali, Dhagash Mehta",entity,[],[],Node
HybridRAG: integration of knowledge graphs and vector retrieval augmented generation for information extraction,entity,[],[],Node
"Ashish Vaswani, Noam Shazeer, Niki Parmar, Jakob Uszkoreit, Llion Jones, Aidan N. Gomez, Łukasz Kaiser, Illia Polosukhin",entity,[],[],Node
Attention is all you need (Transformer architecture),entity,[],[],Node
"J. Wang, Y. Liu, P. Li, Z. Lin, S. Sindakis, S. Aggarwal",entity,[],[],Node
"data quality dimensions, antecedents, and impacts",entity,[],[],Node
"Tianle Xia, Liang Ding, Guojia Wan, Yibing Zhan, Bo Du, Dacheng Tao",entity,[],[],Node
complex reasoning over knowledge graph with logic-aware curriculum tuning,entity,[],[],Node
"Hao Yang, Jinhui Li, Chen Zhang, Alejandro P. Sierra, Bin Shen",entity,[],[],Node
LLM-driven knowledge graph construction in sepsis care using multicenter clinical databases,entity,[],[],Node
"Xiangyu Wang, Lyuzhou Chen, Taiyu Ban, Muhammad Usman, Yifeng Guan, Shikang Liu, Tianhao Wu, Huanhuan Chen",entity,[],[],Node
knowledge graph quality control,entity,[],[],Node
"Wen Zhang, Jiaoyan Chen, Juan Li, Zezhong Xu, Jeff Z. Pan, Huajun Chen",entity,[],[],Node
knowledge graph reasoning with logics and embeddings,entity,[],[],Node
"Ziwei Xu, Sanjay Jain, Mohan Kankanhalli",entity,[],[],Node
hallucination is an innate limitation of large language models,entity,[],[],Node
World Health Organization,entity,[],[],Node
"International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10)",entity,[],[],Node
Wolfram Research Inc.,entity,[],[],Node
Mathematica version 14.3,entity,[],[],Node
MYCIN: A knowledge-based consultation program for infectious disease diagnosis was published in 1978,event,[],[],Node
Symbolic and neural learning algorithms: An experimental comparison was published in 1991,event,[],[],Node
Attention is all you need was published in 2017,event,[],[],Node
Emergent abilities of large language models was published in 2022,event,[],[],Node
"Introducing the knowledge graph: Things, not strings was published in 2012",event,[],[],Node
Multiple knowledge graph surveys and method papers on knowledge graph construction and quality control were published from 2021 to 2025,event,[],[],Node
